customer_id,first_name,last_name,city,state,signup_date,customer_segment
12005,Riya,Smith,Vijayawada,Andhra Pradesh,2024-10-05,New
12006,Rahul,Smith,Visakhapatnam,Karnataka,2024-05-28,New
12007,Ananya,Smith,Chennai,Rajasthan,2023-02-02,New
12008,Vikram,Patel,Jaipur,Telangana,2024-06-18,Regular
12009,Riya,Brown,Vijayawada,Andhra Pradesh,2023-10-21,Regular
12010,Kavya,Reddy,Vijayawada,Telangana,2024-03-30,Regular
12011,Priya,Kumar,Mumbai,Rajasthan,2022-04-27,Regular
12012,Kiran,Mehta,Bengaluru,Rajasthan,2022-01-06,New
12013,Vikram,Wilson,Pune,Andhra Pradesh,2021-10-16,Regular
12014,Daniel,Taylor,Visakhapatnam,Andhra Pradesh,2022-04-08,Regular
12015,Kavya,White,Delhi,Maharashtra,2025-04-15,Regular
12016,Rohan,Lewis,,Karnataka,2025-02-16,New
12017,Ananya,Nair,Vijayawada,Rajasthan,2021-08-23,Premium
12018,Aisha,Thomas,Mumbai,Delhi,2023-06-06,Regular
12019,Aisha,Reddy,Hyderabad,Andhra Pradesh,2025-02-13,Premium
12020,Priya,Lewis,Visakhapatnam,West Bengal,2024-04-22,Regular
12021,Rohan,Nair,Kolkata,West Bengal,2023-09-07,Regular
12022,Meera,Thomas,Delhi,Tamil Nadu,2023-08-17,Premium
12023,Meera,White,Delhi,Maharashtra,2022-06-06,Premium
12024,Sneha,Martin,Visakhapatnam,Maharashtra,2025-01-19,Regular
12025,Arjun,Walker,Vijayawada,Delhi,2021-05-13,Premium
12026,Priya,Sharma,Kolkata,West Bengal,2024-10-22,Premium
12027,Kavya,Patel,Vijayawada,Karnataka,2024-10-25,Regular
12028,Sophia,Wilson,Chennai,Karnataka,2022-02-23,New
12029,Neha,Brown,Vijayawada,Telangana,2023-03-31,Regular
12030,Rohan,Kumar,Jaipur,Delhi,2024-11-16,Regular
12031,Sneha,Martin,Chennai,West Bengal,2023-01-29,Regular
12032,Vikram,Reddy,Delhi,Karnataka,2022-04-26,Regular
12033,Arjun,White,Kolkata,West Bengal,2021-04-23,Regular
12034,Meera,Patel,Delhi,Telangana,2022-12-07,Premium
12035,Sophia,Verma,Jaipur,Andhra Pradesh,2022-03-21,Regular
12036,Emma,Clark,Pune,West Bengal,2024-09-23,New
12037,Sneha,Brown,Chennai,West Bengal,2024-10-09,Regular
12038,Aarav,Martin,Bengaluru,West Bengal,2022-06-03,Regular
12039,Sophia,Martin,Visakhapatnam,Tamil Nadu,2021-12-03,New
12040,Ananya,Walker,Kolkata,Rajasthan,2022-04-11,Regular
12041,Aditya,Mehta,Delhi,West Bengal,2022-10-05,Premium
12042,Olivia,White,Pune,Karnataka,2023-12-06,New
12043,Aisha,Brown,Pune,Rajasthan,2021-09-01,Regular
12044,Aisha,Lewis,Jaipur,West Bengal,2025-05-19,Regular
12045,Aditya,Martin,Kolkata,Tamil Nadu,2024-01-26,Regular
12046,Sophia,Kumar,Jaipur,Rajasthan,2021-07-29,Regular
12047,Priya,Wilson,Visakhapatnam,Karnataka,2022-05-19,Regular
12048,Neha,Lewis,Vijayawada,West Bengal,2024-01-27,Regular
12049,Riya,Kumar,Delhi,West Bengal,2023-03-18,Premium
12050,Meera,Clark,Chennai,Rajasthan,2023-04-24,New
12051,Vikram,Kumar,Kolkata,Delhi,2021-03-08,Regular
12052,Rohan,Lewis,Vijayawada,Rajasthan,2022-10-19,Regular
12053,Kiran,Thomas,Delhi,Tamil Nadu,2023-09-11,New
12054,Daniel,Patel,Hyderabad,Andhra Pradesh,2024-04-14,Regular
12055,Aisha,Martin,Jaipur,Karnataka,2022-12-17,Regular
12056,Kiran,Kumar,Visakhapatnam,Rajasthan,2023-06-07,New
12057,Aisha,Smith,Mumbai,Andhra Pradesh,2021-12-22,New
12058,Aisha,Walker,Pune,West Bengal,2024-06-30,New
12059,Kiran,Singh,Bengaluru,Telangana,2024-01-22,Regular
12060,Ananya,Patel,Jaipur,Maharashtra,2024-04-05,Regular
12061,Olivia,Verma,Chennai,Karnataka,2023-12-05,Regular
12062,Sneha,Nair,Mumbai,Rajasthan,2025-04-26,Regular
12063,Rahul,Sharma,Pune,Maharashtra,2024-11-08,Regular
12064,Aisha,Mehta,Chennai,Andhra Pradesh,2024-07-21,Premium
12065,Sneha,Gupta,Kolkata,Rajasthan,2022-06-21,Premium
12066,Neha,Kumar,Jaipur,Telangana,2021-04-17,New
12067,Aisha,Gupta,Visakhapatnam,Andhra Pradesh,2021-01-02,Regular
12068,Daniel,Sharma,Delhi,Tamil Nadu,2024-06-01,Regular
12069,Rohan,Walker,Bengaluru,Telangana,2024-12-09,Regular
12070,Ananya,White,Visakhapatnam,Tamil Nadu,2023-11-06,New
12071,Vikram,Nair,Chennai,Delhi,2024-02-28,New
12072,Kavya,Lewis,Jaipur,Andhra Pradesh,2021-05-24,Premium
12073,Ananya,Mehta,Mumbai,West Bengal,2023-06-24,Regular
12074,Rohan,Walker,Delhi,Karnataka,2023-08-27,Regular
12075,Meera,Patel,Pune,Tamil Nadu,2021-09-08,Premium
12076,Ananya,Gupta,Pune,Tamil Nadu,2024-04-16,New
12077,Priya,Martin,Bengaluru,West Bengal,2022-06-21,Premium
12078,Ananya,Singh,Delhi,Delhi,2021-11-12,Regular
12079,Aditya,Clark,Pune,Telangana,2024-01-19,Regular
12080,Rahul,Verma,Visakhapatnam,Telangana,2022-11-27,New
12081,Emma,Verma,Pune,Telangana,2023-05-08,New
12082,Arjun,Mehta,Jaipur,Rajasthan,2023-05-18,Regular
12083,Rohan,Thomas,Chennai,Delhi,2023-09-24,New
12084,Meera,Sharma,Mumbai,Maharashtra,2022-10-24,New
12085,Rahul,Thomas,Hyderabad,Andhra Pradesh,2024-07-27,New
12086,Meera,Thomas,Vijayawada,Karnataka,2024-11-02,Regular
12087,Aisha,Clark,Hyderabad,Telangana,2023-02-14,Premium
12088,Meera,White,Chennai,Tamil Nadu,2021-09-28,New
12089,Rohan,Thomas,Jaipur,Karnataka,2022-03-23,New
12090,Aarav,Brown,Kolkata,Andhra Pradesh,2024-05-19,Regular
12091,Olivia,Mehta,Delhi,Andhra Pradesh,2022-02-15,Regular
12092,Rohan,Nair,Visakhapatnam,West Bengal,2024-05-29,Regular
12093,Emma,Clark,Vijayawada,Rajasthan,2023-11-26,Premium
12094,Vikram,Nair,Visakhapatnam,Maharashtra,2022-12-18,New
12095,Vikram,Smith,Kolkata,Karnataka,2021-07-22,Regular
12096,Riya,Reddy,Pune,Tamil Nadu,2023-05-14,Premium
12097,Daniel,Rao,Bengaluru,Karnataka,2024-01-14,Regular
12098,Olivia,Gupta,Mumbai,Rajasthan,2021-09-03,Regular
12099,Riya,Verma,Vijayawada,Delhi,2024-08-12,Premium
12100,Sanjay,Brown,Chennai,Andhra Pradesh,2021-11-09,New
12101,Daniel,Martin,Kolkata,Tamil Nadu,2022-10-23,New
12102,Meera,Verma,Bengaluru,West Bengal,2023-05-01,New
12103,Vikram,Patel,Hyderabad,Tamil Nadu,2024-03-28,Regular
12104,Rahul,Brown,Mumbai,Maharashtra,2021-12-26,Premium
12105,Olivia,Reddy,Chennai,West Bengal,2022-06-22,New
12106,Aditya,Clark,Visakhapatnam,Rajasthan,2024-07-14,Regular
12107,Riya,Thomas,Mumbai,Delhi,2022-06-12,Regular
12108,Rahul,Singh,Pune,West Bengal,2023-09-13,New
12109,Aditya,Gupta,Pune,Delhi,2022-09-29,Regular
12110,Aditya,Sharma,Mumbai,Maharashtra,2021-04-01,Regular
12111,Aditya,Nair,Jaipur,Rajasthan,2023-04-04,Premium
12112,Meera,Sharma,Vijayawada,Rajasthan,2022-07-27,Regular
12113,Daniel,Walker,Bengaluru,Tamil Nadu,2022-02-28,New
12114,Daniel,Kumar,Chennai,Rajasthan,2024-10-05,Regular
12115,Aisha,Taylor,Hyderabad,Maharashtra,2024-05-23,Regular
12116,Sanjay,Smith,Chennai,West Bengal,2022-03-20,New
12117,Sophia,Singh,Kolkata,Delhi,2023-04-19,New
12118,Neha,Clark,Jaipur,Andhra Pradesh,2024-02-26,Regular
12119,Neha,Kumar,Pune,Andhra Pradesh,2021-03-27,Regular
12120,Aisha,Lewis,Hyderabad,Maharashtra,2021-05-31,Regular
12121,Riya,Martin,Hyderabad,West Bengal,2023-05-14,New
12122,Sophia,Wilson,Pune,Delhi,2025-01-28,Regular
12123,Sneha,Lewis,Chennai,Andhra Pradesh,2025-01-23,Regular
12124,Kavya,Verma,Delhi,Karnataka,2022-12-20,New
12125,Aisha,Gupta,Bengaluru,West Bengal,2024-02-01,New
12126,Aditya,Patel,Chennai,Delhi,2023-02-26,Regular
12127,Rohan,Walker,Delhi,Maharashtra,2024-12-18,Regular
12128,Kavya,Verma,Chennai,Tamil Nadu,2023-07-01,New
12129,Arjun,Clark,Mumbai,West Bengal,2024-11-27,Premium
12130,Rohan,Rao,Chennai,Tamil Nadu,2022-08-05,New
12131,Aisha,White,Hyderabad,Telangana,2025-01-29,Regular
12132,Sophia,Lewis,Mumbai,Rajasthan,2024-03-06,New
12133,Neha,Rao,Mumbai,Maharashtra,2024-05-13,Regular
12134,Kiran,Mehta,Visakhapatnam,Karnataka,2021-01-24,Regular
12135,Ananya,Thomas,Visakhapatnam,Karnataka,2024-07-14,Regular
12136,Meera,Singh,Pune,Andhra Pradesh,2021-09-17,Premium
12137,Neha,Sharma,Chennai,Tamil Nadu,2025-02-06,New
12138,Aarav,Gupta,Pune,Tamil Nadu,2021-10-30,New
12139,Neha,Smith,Kolkata,Maharashtra,2024-08-14,New
12140,Ananya,Kumar,Mumbai,Telangana,2023-10-14,Regular
12141,Aisha,Rao,Vijayawada,Delhi,2022-09-21,Regular
12142,Olivia,Walker,Jaipur,Telangana,2024-11-25,New
12143,Sophia,Reddy,Pune,Andhra Pradesh,2022-09-14,Regular
12144,Kavya,Reddy,Bengaluru,Maharashtra,2021-04-12,Regular
12145,Kiran,Verma,Bengaluru,Karnataka,2021-05-02,Premium
12146,Ananya,Sharma,Visakhapatnam,Maharashtra,2024-09-25,Regular
12147,Vikram,Sharma,Pune,Karnataka,2022-09-08,Premium
12148,Daniel,Patel,Mumbai,Tamil Nadu,2024-08-04,Regular
12149,Emma,Kumar,Kolkata,Karnataka,2021-02-02,Premium
12150,Olivia,Clark,Jaipur,West Bengal,2021-05-03,Regular
12151,Rohan,Kumar,Pune,Rajasthan,2025-04-30,New
12152,Rohan,Brown,Mumbai,Maharashtra,2021-08-18,Regular
12153,Olivia,Martin,Visakhapatnam,Telangana,2024-01-06,Regular
12154,Neha,Wilson,Hyderabad,Telangana,2022-07-15,New
12155,Aisha,Taylor,Visakhapatnam,Andhra Pradesh,2023-03-12,Regular
12156,Priya,Nair,Delhi,Tamil Nadu,2021-07-03,Premium
12157,Ananya,Lewis,Hyderabad,Tamil Nadu,2022-03-03,Regular
12158,Kavya,Reddy,Chennai,Telangana,2024-04-28,New
12159,Emma,Kumar,Kolkata,West Bengal,2023-05-08,Regular
12160,Rohan,Lewis,Vijayawada,Telangana,2023-03-18,Regular
12161,Emma,Reddy,Bengaluru,Rajasthan,2025-02-20,New
12162,Sanjay,Patel,Kolkata,Karnataka,2022-10-20,New
12163,Ananya,Patel,Jaipur,Telangana,2024-07-09,New
12164,Daniel,Sharma,Kolkata,West Bengal,2024-03-05,Regular
12165,Sophia,Kumar,Vijayawada,Tamil Nadu,2023-01-08,New
12166,Daniel,Smith,Bengaluru,West Bengal,2022-04-14,New
12167,Rohan,Taylor,Kolkata,Telangana,2022-07-21,Regular
12168,Emma,Reddy,Vijayawada,Andhra Pradesh,2024-10-26,Premium
12169,Daniel,Walker,Bengaluru,Tamil Nadu,2022-05-05,Regular
12170,Sophia,Reddy,Mumbai,Andhra Pradesh,2023-11-13,Regular
12171,Aarav,Taylor,Visakhapatnam,Rajasthan,2021-07-19,Regular
12172,Aisha,Clark,Jaipur,Delhi,2022-07-09,New
12173,Sophia,Brown,Bengaluru,Tamil Nadu,2025-02-04,Premium
12174,Riya,Mehta,Vijayawada,Tamil Nadu,2023-05-14,New
12175,Sanjay,Kumar,Delhi,West Bengal,2024-08-08,New
12176,Riya,Singh,Delhi,Telangana,2022-02-20,Regular
12177,Rahul,Lewis,Delhi,Karnataka,2024-05-02,New
12178,Priya,Rao,Visakhapatnam,West Bengal,2025-04-25,New
12179,Kavya,Sharma,Pune,Telangana,2025-01-20,Regular
12180,Priya,Martin,Delhi,Tamil Nadu,2022-11-28,Regular
12181,Meera,Taylor,Kolkata,West Bengal,2023-12-27,New
12182,Sanjay,Reddy,Delhi,Tamil Nadu,2024-12-05,Regular
12183,Kavya,Reddy,Visakhapatnam,Rajasthan,2024-07-25,Regular
12184,Kavya,Kumar,Chennai,Rajasthan,2025-04-14,Premium
12185,Kavya,Reddy,Jaipur,Telangana,2021-02-20,New
12186,Aditya,Wilson,Kolkata,Karnataka,2023-05-08,Premium
12187,Rohan,Kumar,Jaipur,Rajasthan,2024-06-20,Regular
12188,Aditya,Wilson,Mumbai,Telangana,2024-03-13,Regular
12189,Priya,Patel,Pune,Maharashtra,2021-09-03,New
12190,Sneha,White,Hyderabad,Rajasthan,2023-07-05,Regular
12191,Kiran,Martin,Jaipur,Delhi,2021-09-22,New
12192,Ananya,Nair,Visakhapatnam,Tamil Nadu,2021-05-27,Regular
12193,Aditya,Verma,Chennai,Telangana,2021-06-28,Regular
12194,Sanjay,Reddy,Hyderabad,Maharashtra,2025-03-04,New
12195,Meera,Reddy,Kolkata,Delhi,2022-03-12,New
12196,Emma,Brown,Kolkata,Telangana,2023-01-01,Premium
12197,Aditya,Sharma,Delhi,Delhi,2022-02-15,Regular
12198,Olivia,Wilson,Bengaluru,Maharashtra,2024-12-01,Regular
12199,Sneha,Nair,Jaipur,Tamil Nadu,2024-11-23,Premium
12200,Vikram,Kumar,Pune,Rajasthan,2023-11-15,New
12201,Kiran,Brown,Vijayawada,Rajasthan,2024-08-18,Regular
12202,Aarav,Smith,Visakhapatnam,West Bengal,2021-06-18,Regular
12203,Aarav,Martin,Delhi,Delhi,2025-05-19,New
12204,Rohan,Patel,Hyderabad,Maharashtra,2022-10-30,New
12205,Priya,Brown,Visakhapatnam,Telangana,2022-10-03,Premium
12206,Riya,Clark,Kolkata,Tamil Nadu,2021-11-10,New
12207,Rahul,Gupta,Visakhapatnam,Telangana,2024-11-04,New
12208,Emma,Clark,Kolkata,Tamil Nadu,2021-09-29,Regular
12209,Sanjay,Martin,Jaipur,Maharashtra,2024-10-04,Regular
12210,Rahul,Verma,Visakhapatnam,Delhi,2024-02-19,Regular
12211,Meera,Lewis,Chennai,Tamil Nadu,2024-05-20,New
12212,Riya,White,Bengaluru,Tamil Nadu,2021-02-18,Regular
12213,Kavya,Singh,Bengaluru,West Bengal,2024-03-27,Regular
12214,Rahul,White,Vijayawada,Karnataka,2025-03-26,Regular
12215,Rahul,Sharma,Chennai,Karnataka,2022-09-23,Premium
12216,Kiran,Kumar,Pune,West Bengal,2022-12-21,New
12217,Priya,Sharma,Vijayawada,Delhi,2021-06-29,Regular
12218,Sophia,Nair,Pune,Andhra Pradesh,2023-02-23,Regular
12219,Aditya,Walker,Hyderabad,West Bengal,2023-12-14,Regular
12220,Vikram,Wilson,Mumbai,Rajasthan,2022-04-25,Regular
12221,Daniel,Wilson,Hyderabad,West Bengal,2024-04-01,New
12222,Vikram,Reddy,Mumbai,Andhra Pradesh,2021-05-17,Regular
12223,Aarav,Brown,Vijayawada,Karnataka,2023-12-15,Regular
12224,Ananya,Nair,Delhi,Delhi,2023-07-31,Regular
12225,Ananya,Mehta,Kolkata,Rajasthan,2022-01-03,New
12226,Kavya,Gupta,Bengaluru,Andhra Pradesh,2022-07-06,New
12227,Olivia,Singh,Vijayawada,Maharashtra,2022-01-19,New
12228,Daniel,White,Pune,Rajasthan,2023-09-26,New
12229,Aditya,Smith,Chennai,Tamil Nadu,2023-10-16,New
12230,Sophia,Verma,Kolkata,Telangana,2023-06-09,New
12231,Kavya,Reddy,Bengaluru,Andhra Pradesh,2021-11-07,New
12232,Arjun,Thomas,Pune,Maharashtra,2021-12-14,New
12233,Daniel,Mehta,Pune,Telangana,2024-07-21,Premium
12234,Rahul,Nair,Bengaluru,Karnataka,2023-01-09,Regular
12235,Sneha,Taylor,Jaipur,Telangana,2022-11-28,New
12236,Riya,Kumar,Mumbai,Rajasthan,2022-05-08,Regular
12237,Sanjay,Brown,Hyderabad,Andhra Pradesh,2025-01-28,Regular
12238,Aditya,Lewis,Pune,Rajasthan,2022-01-19,New
12239,Priya,Mehta,Jaipur,Karnataka,2024-05-15,Regular
12240,Olivia,Sharma,Kolkata,Andhra Pradesh,2024-05-16,New
12241,Sanjay,Singh,Kolkata,Delhi,2022-01-25,Regular
12242,Meera,Reddy,Jaipur,Tamil Nadu,2021-01-20,New
12243,Priya,Brown,Hyderabad,West Bengal,2022-02-04,Regular
12244,Rahul,Nair,Delhi,Rajasthan,2022-03-07,New
12245,Aisha,Kumar,Mumbai,Maharashtra,2024-04-06,New
12246,Emma,Taylor,Kolkata,Telangana,2023-04-30,Regular
12247,Sneha,Patel,Visakhapatnam,Andhra Pradesh,2022-11-20,New
12248,Vikram,Rao,Hyderabad,Karnataka,2023-02-01,Regular
12249,Vikram,White,Bengaluru,Karnataka,2025-03-05,New
12250,Ananya,Reddy,Jaipur,Delhi,2025-02-13,Regular
12251,Neha,Singh,Pune,Andhra Pradesh,2021-02-10,Regular
12252,Sneha,Rao,Mumbai,Andhra Pradesh,2024-09-11,Regular
12253,Sanjay,Brown,Bengaluru,Andhra Pradesh,2022-08-01,Regular
12254,Neha,Singh,Mumbai,Rajasthan,2024-04-17,Premium
12255,Aditya,White,Hyderabad,Karnataka,2025-04-25,New
12256,Meera,Sharma,Chennai,Tamil Nadu,2023-04-03,Regular
12257,Riya,Walker,Bengaluru,West Bengal,2023-09-26,Regular
12258,Meera,Brown,Hyderabad,Maharashtra,2022-11-18,Regular
12259,Aarav,Sharma,Jaipur,West Bengal,2021-04-30,Regular
12260,Sophia,Kumar,Vijayawada,Maharashtra,2021-02-28,Premium
12261,Aarav,Kumar,Jaipur,Maharashtra,2022-07-31,Regular
12262,Sophia,Gupta,Chennai,Telangana,2024-08-07,New
12263,Aarav,Rao,Chennai,Delhi,2022-07-01,Regular
12264,Neha,Wilson,Chennai,Andhra Pradesh,2022-11-21,New
12265,Rahul,Rao,Delhi,Andhra Pradesh,2023-04-30,Regular
12266,Arjun,Martin,Bengaluru,Tamil Nadu,2022-05-29,Regular
12267,Meera,Gupta,Chennai,West Bengal,2023-02-23,New
12268,Aisha,Gupta,Jaipur,Karnataka,2023-08-29,New
12269,Rahul,Gupta,Mumbai,West Bengal,2024-09-23,Premium
12270,Sophia,Rao,Vijayawada,Maharashtra,2024-04-21,New
12271,Rohan,Clark,Chennai,Rajasthan,2024-08-01,New
12272,Rohan,Singh,Jaipur,West Bengal,2023-04-17,New
12273,Aditya,Gupta,Kolkata,Telangana,2024-01-23,Regular
12274,Priya,White,Visakhapatnam,Andhra Pradesh,2021-08-28,New
12275,Vikram,Taylor,Delhi,West Bengal,2021-08-25,Regular
12276,Ananya,Patel,Jaipur,Karnataka,2025-01-14,New
12277,Sanjay,Lewis,Mumbai,Tamil Nadu,2023-08-25,New
12278,Arjun,Patel,Pune,Karnataka,2021-06-30,New
12279,Kiran,Patel,Hyderabad,Tamil Nadu,2022-10-15,New
12280,Meera,Verma,Bengaluru,Rajasthan,2025-04-01,Regular
12281,Riya,Taylor,Vijayawada,Rajasthan,2021-02-03,New
12282,Kiran,Patel,Mumbai,Delhi,2022-12-09,Regular
12283,Rohan,Thomas,Bengaluru,Tamil Nadu,2024-09-01,Regular
12284,Riya,Patel,Chennai,Tamil Nadu,2025-02-23,New
12285,Meera,Thomas,Mumbai,Rajasthan,2022-08-13,New
12286,Emma,Reddy,Vijayawada,Karnataka,2025-01-03,Regular
12287,Daniel,Mehta,Hyderabad,Andhra Pradesh,2024-02-20,Regular
12288,Emma,Wilson,Hyderabad,Rajasthan,2022-10-13,Regular
12289,Daniel,Gupta,Vijayawada,Andhra Pradesh,2024-06-01,Regular
12290,Ananya,Wilson,Bengaluru,West Bengal,2024-07-04,New
12291,Kiran,Taylor,Pune,Rajasthan,2022-03-17,Regular
12292,Rohan,Taylor,Kolkata,Karnataka,2021-05-24,Regular
12293,Sanjay,Nair,Delhi,Rajasthan,2024-06-03,New
12294,Aisha,Thomas,Bengaluru,Telangana,2021-05-13,Regular
12295,Aisha,Martin,Vijayawada,Telangana,2024-05-30,Regular
12296,Emma,Rao,Hyderabad,Karnataka,2022-07-24,Regular
12297,Vikram,Martin,Chennai,Delhi,2024-01-30,Regular
12298,Priya,Walker,Bengaluru,Karnataka,2023-09-03,New
12299,Sanjay,Clark,Delhi,West Bengal,2021-03-03,Regular
12300,Olivia,Martin,Kolkata,Telangana,2021-01-15,Regular
12301,Aditya,Thomas,Kolkata,West Bengal,2023-10-05,Regular
12302,Rahul,Clark,Bengaluru,Karnataka,2023-04-05,Regular
12303,Sneha,Gupta,Mumbai,Delhi,2021-03-11,Regular
12304,Olivia,Martin,Bengaluru,Telangana,2025-04-11,Regular
12305,Daniel,Patel,Mumbai,Rajasthan,2022-01-17,New
12306,Arjun,Nair,Chennai,Maharashtra,2024-10-05,Regular
12307,Rohan,Walker,Vijayawada,Delhi,2021-07-06,Regular
12308,Vikram,Gupta,Vijayawada,Maharashtra,2022-01-07,New
12309,Rohan,Clark,Visakhapatnam,Delhi,2023-04-27,New
12310,Neha,Verma,Chennai,Maharashtra,2023-04-25,New
12311,Aditya,Singh,Hyderabad,Telangana,2023-08-24,Regular
12312,Arjun,Reddy,Hyderabad,Andhra Pradesh,2021-10-02,New
12313,Neha,Brown,Visakhapatnam,West Bengal,2022-02-27,Regular
12314,Arjun,Mehta,Jaipur,Tamil Nadu,2022-02-26,Premium
12315,Sanjay,Brown,Chennai,Telangana,2022-12-06,Premium
12316,Aarav,Sharma,Visakhapatnam,Rajasthan,2025-01-16,New
12317,Arjun,Gupta,Delhi,Tamil Nadu,2023-01-10,Regular
12318,Ananya,Sharma,Bengaluru,Rajasthan,2025-05-16,Premium
12319,Olivia,Rao,Mumbai,Andhra Pradesh,2022-02-07,Regular
12320,Riya,Walker,Chennai,Rajasthan,2022-01-24,New
12321,Arjun,Patel,Vijayawada,West Bengal,2021-06-11,Regular
12322,Aarav,Taylor,Bengaluru,Karnataka,2021-12-06,Regular
12323,Rohan,Sharma,Bengaluru,Telangana,2022-05-14,Regular
12324,Meera,Smith,Vijayawada,Karnataka,2022-09-07,Premium
12325,Aisha,Walker,Mumbai,Maharashtra,2024-02-16,Premium
12326,Emma,Rao,Chennai,Delhi,2022-12-15,Regular
12327,Rohan,Patel,Visakhapatnam,Rajasthan,2024-01-03,New
12328,Vikram,Smith,Jaipur,Karnataka,2021-05-23,Regular
12329,Aarav,Gupta,Delhi,West Bengal,2025-02-24,Regular
12330,Rahul,Lewis,Visakhapatnam,Telangana,2021-08-25,Regular
12331,Arjun,Clark,Visakhapatnam,Maharashtra,2021-02-23,Regular
12332,Olivia,Taylor,Delhi,Telangana,2022-11-11,Regular
12333,Aditya,Wilson,Visakhapatnam,Tamil Nadu,2023-11-09,Regular
12334,Emma,Wilson,Hyderabad,Delhi,2022-01-12,Premium
12335,Sneha,Martin,Hyderabad,West Bengal,2021-09-18,Regular
12336,Neha,Mehta,Visakhapatnam,Andhra Pradesh,2024-09-13,Regular
12337,Priya,White,Bengaluru,Delhi,2024-08-12,Regular
12338,Emma,Rao,Vijayawada,Tamil Nadu,2024-04-17,Regular
12339,Aarav,Sharma,Pune,Rajasthan,2021-12-20,Regular
12340,Arjun,Taylor,Vijayawada,Rajasthan,2023-05-09,New
12341,Ananya,Taylor,Kolkata,Rajasthan,2024-01-09,Regular
12342,Kiran,White,Hyderabad,Andhra Pradesh,2022-11-24,Regular
12343,Neha,Nair,Mumbai,Andhra Pradesh,2021-10-14,Regular
12344,Aisha,Verma,Vijayawada,Telangana,2024-08-22,Premium
12345,Sneha,Smith,Jaipur,Delhi,2025-02-10,Premium
12346,Aditya,Nair,Visakhapatnam,Maharashtra,2021-09-23,Regular
12347,Rohan,Thomas,Visakhapatnam,Tamil Nadu,2024-01-30,Premium
12348,Riya,Verma,Jaipur,Telangana,2024-11-20,Regular
12349,Sanjay,Thomas,Visakhapatnam,Karnataka,2023-05-16,Premium
12350,Neha,Verma,Delhi,Rajasthan,2021-03-20,Premium
12351,Neha,Singh,Mumbai,Rajasthan,2024-01-10,Regular
12352,Riya,White,Delhi,West Bengal,2025-01-17,New
12353,Aisha,Brown,Vijayawada,Telangana,2022-02-23,New
12354,Priya,Martin,Pune,West Bengal,2021-08-11,Regular
12355,Rohan,Smith,Visakhapatnam,Karnataka,2022-02-09,Regular
12356,Kiran,Nair,Vijayawada,West Bengal,2024-07-23,Regular
12357,Ananya,White,Chennai,Telangana,2023-06-11,Regular
12358,Sanjay,Nair,Jaipur,Tamil Nadu,2021-01-29,Regular
12359,Kavya,White,Visakhapatnam,Telangana,2023-07-30,New
12360,Sanjay,Verma,Delhi,Rajasthan,2024-07-28,New
12361,Kavya,Sharma,Bengaluru,Delhi,2021-10-24,Regular
12362,Riya,Sharma,Chennai,Rajasthan,2023-07-24,New
12363,Sophia,White,Visakhapatnam,Telangana,2022-01-02,Premium
12364,Rahul,Brown,Hyderabad,West Bengal,2021-01-31,Premium
12365,Riya,Nair,Pune,Maharashtra,2022-10-04,Regular
12366,Arjun,Clark,Kolkata,Maharashtra,2024-05-23,Regular
12367,Rohan,Wilson,Chennai,Andhra Pradesh,2023-12-07,Regular
12368,Vikram,Taylor,Visakhapatnam,Telangana,2021-06-12,Premium
12369,Vikram,Taylor,Delhi,Rajasthan,2021-10-25,Regular
12370,Vikram,Patel,Hyderabad,Telangana,2023-05-14,Premium
12371,Aarav,Reddy,Mumbai,Tamil Nadu,2022-05-29,Regular
12372,Emma,Martin,Mumbai,Karnataka,2022-06-16,New
12373,Arjun,Sharma,Chennai,Delhi,2022-11-29,Regular
12374,Kiran,Martin,Jaipur,Delhi,2024-04-29,Regular
12375,Meera,Kumar,Mumbai,West Bengal,2023-07-11,Premium
12376,Sophia,Gupta,Delhi,Andhra Pradesh,2024-09-27,New
12377,Olivia,Martin,Delhi,Andhra Pradesh,2021-06-13,Regular
12378,Rahul,Wilson,Chennai,Rajasthan,2023-01-13,Regular
12379,Sophia,Thomas,Delhi,Maharashtra,2023-05-31,Premium
12380,Meera,Wilson,Mumbai,Karnataka,2024-04-27,Regular
12381,Vikram,Sharma,Hyderabad,Karnataka,2023-04-05,New
12382,Ananya,Clark,Pune,Tamil Nadu,2025-01-06,Premium
12383,Daniel,Singh,Delhi,Delhi,2024-09-02,Regular
12384,Kiran,Kumar,Bengaluru,Telangana,2024-01-08,Premium
12385,Vikram,Lewis,Vijayawada,Rajasthan,2022-09-29,Regular
12386,Olivia,Patel,Kolkata,Rajasthan,2022-05-31,New
12387,Sophia,Brown,Mumbai,Karnataka,2023-05-04,Premium
12388,Sophia,Mehta,,Andhra Pradesh,2023-01-12,Regular
12389,Sophia,Thomas,Mumbai,Delhi,2021-02-16,Premium
12390,Olivia,Sharma,Kolkata,Maharashtra,2022-01-03,New
12391,Priya,Kumar,Bengaluru,West Bengal,2024-08-29,Regular
12392,Vikram,Verma,Kolkata,Delhi,2023-01-04,New
12393,Kavya,Mehta,Hyderabad,Tamil Nadu,2025-02-28,New
12394,Sanjay,Thomas,Hyderabad,Delhi,2022-01-29,Premium
12395,Priya,Wilson,Chennai,Karnataka,2025-03-29,New
12396,Meera,Kumar,Bengaluru,Tamil Nadu,2024-07-15,New
